,review_id,review_sentences,predicted_sentiment
271,EDv3EgkZN_pLNDMsw0_9kQ," About 10 minutes later, still no drinks.",negative
272,EDv3EgkZN_pLNDMsw0_9kQ, So I walk over to where she is.,negative
273,EDv3EgkZN_pLNDMsw0_9kQ, She is sitting at the table counting her tips.  I agin request our drinks.,negative
274,EDv3EgkZN_pLNDMsw0_9kQ, She finally brings them over and starts talking about how they are short staffed.,negative
275,EDv3EgkZN_pLNDMsw0_9kQ,(Isn't everyone these days?),negative
276,EDv3EgkZN_pLNDMsw0_9kQ,  I am not sure how that applies to her forgetting our drinks.,negative
277,EDv3EgkZN_pLNDMsw0_9kQ, So now she goes on and talks about how she is a school teacher that lost her job during the pandemic but has worked at the restaurant for a while.,negative
278,EDv3EgkZN_pLNDMsw0_9kQ,  She goes on about all of the lazy kids they are hiring.,negative
279,EDv3EgkZN_pLNDMsw0_9kQ, She then said her daughter works there but isn't one of the lazy ones.,negative
280,EDv3EgkZN_pLNDMsw0_9kQ,We finally get our food.,positive
281,EDv3EgkZN_pLNDMsw0_9kQ, The food was actually very good and it is the only reason I didn't give one star.,positive
282,EDv3EgkZN_pLNDMsw0_9kQ," While we were eating, and elderly couple near us requested that the blinds be closed because the sun was shining right in.",positive
283,EDv3EgkZN_pLNDMsw0_9kQ, They close the blinds.,negative
284,EDv3EgkZN_pLNDMsw0_9kQ, The waitress (same as ours) comes back and starts telling the lady that they had to argue with a customer sitting near the window who wanted to look out.,negative
285,EDv3EgkZN_pLNDMsw0_9kQ, Why on Earth would you come back and tell the lady that?  Handle that stuff in-house.,negative
286,EDv3EgkZN_pLNDMsw0_9kQ, Now the lady feels bad.,negative
287,EDv3EgkZN_pLNDMsw0_9kQ,"So after about 30 minutes, we finally get refills and the check dropped off.",negative
288,EDv3EgkZN_pLNDMsw0_9kQ, ,negative
289,EDv3EgkZN_pLNDMsw0_9kQ,No offer for dessert just the check in the table.,negative
290,EDv3EgkZN_pLNDMsw0_9kQ,It takes her about 15 -20 minutes to bring the cash out machine over.,negative
291,EDv3EgkZN_pLNDMsw0_9kQ, She only did so because I held my card out in front of her as she was walking by.,negative
292,EDv3EgkZN_pLNDMsw0_9kQ, She had spent that 15-20 minutes gabbing away at a table.,negative
293,EDv3EgkZN_pLNDMsw0_9kQ, ,negative
294,EDv3EgkZN_pLNDMsw0_9kQ,As for the interior of the restaurant.,negative
295,EDv3EgkZN_pLNDMsw0_9kQ, The salad bar (which we did not have) looked old and not very fresh.,negative
296,EDv3EgkZN_pLNDMsw0_9kQ, The wooden blinds on the windows are broken in several places.,negative
297,FKqjab6kLaGZRGD1tW8K2w,Ordered carry out as dining is closed.,negative
298,FKqjab6kLaGZRGD1tW8K2w,Smokey Mountain Chicken with broccoli and grilled asparagas was delicious.,positive
299,FKqjab6kLaGZRGD1tW8K2w,Wife said her burger was perfectly done.,positive
300,FKqjab6kLaGZRGD1tW8K2w,"Thank you, chef.",positive
301,ioIsWD86tSKDEtjplVmC5A,We really enjoy going to BurgerPalace in Canton.,positive
302,ioIsWD86tSKDEtjplVmC5A, The staff is very pleasant and the food is good.,positive
303,ioIsWD86tSKDEtjplVmC5A," However, they just had a big price increase this week - burgers are about $2 more than they were last week.",negative
304,ioIsWD86tSKDEtjplVmC5A, That's just crazy!,negative
305,ioIsWD86tSKDEtjplVmC5A, Not sure if we'll eat here as much as we have in the past...,negative
306,dQR6feJ88mMmz--J14w-dA,Have never been so disappointed in my life.,negative
307,dQR6feJ88mMmz--J14w-dA,We were seated in the bar area our waitress was definitely not a people person.,negative
308,dQR6feJ88mMmz--J14w-dA,"We saw her to order our food , deliver our food and for our bill that's it never to check to see how we were doing.",negative
309,dQR6feJ88mMmz--J14w-dA,"We got three meals a Brisket Sandwich- dry overcooked brisket my cheese was put on after my sandwich was cut and was unmelted and uncut,  Chicken Tender - overcook to the point they couldn't be eaten fries were over cooked , Bacon Cheese Burger- asked for medium rare with no tomato received a well done burger with a juicy tomato.",negative
310,dQR6feJ88mMmz--J14w-dA,On the plus side the fires were cooked perfect just had no flavor.,negative
311,gz-sn_2Q_edjJAlGRwbUzQ,"This use to be my go to restaurant with my children after sports , school, etc. always great service and food consistently good.",positive
312,gz-sn_2Q_edjJAlGRwbUzQ,Stopped by for a quick lunch with my mother- food barely edible!!,negative
313,gz-sn_2Q_edjJAlGRwbUzQ,She ordered shrimp scampi and the oil was dripping off pasta- told waitress .,negative
314,gz-sn_2Q_edjJAlGRwbUzQ,"She offered to have another dish made, but it took 45 mins for this dish with a handful of diners, no thank you.",negative
315,gz-sn_2Q_edjJAlGRwbUzQ,My mom said she'd just eat the shrimp.,negative
316,gz-sn_2Q_edjJAlGRwbUzQ," Waitress came back and said "" I took the pasta off and only charged you for the shrimp "" - ummm ok?",negative
317,gz-sn_2Q_edjJAlGRwbUzQ,So first off- the dish sucked and had she known you were still charging her 8.00 for 3 rubbery shrimp my mom would have said take the entire dish - it was that bad!,negative
318,gz-sn_2Q_edjJAlGRwbUzQ,Really??,negative
319,gz-sn_2Q_edjJAlGRwbUzQ,I got the garlic parm wings and loaded potato- potato about size of my palm and the wings- over cooked and chewy.,negative
320,gz-sn_2Q_edjJAlGRwbUzQ,This all makes me sad- this was one of a few chain restaurants I loved.,negative
321,gz-sn_2Q_edjJAlGRwbUzQ,I get staffing and supply shortages- and try to not complain- however this was unacceptable at best.,negative
322,b4zA27-LAIfHoE4BXmb92Q,You can still do the salad bar.,negative
323,b4zA27-LAIfHoE4BXmb92Q,That with a loaded baked potato makes the best meal for me and don't forget the BurgerPalace Relaxer or 2.,positive
324,b4zA27-LAIfHoE4BXmb92Q,But you have to drive to Lisbon CT for it.,negative
325,b4zA27-LAIfHoE4BXmb92Q,Well with the trip snd lists of places to shop afterwards.,negative
326,TYKJ-Pzz7uo4RFiaY1HqRQ,We usually go to Chillis across the street but decided to try here since it had been a while.,negative
327,TYKJ-Pzz7uo4RFiaY1HqRQ,Big mistake.,negative
328,TYKJ-Pzz7uo4RFiaY1HqRQ,"We were seated right away, not very busy for a Friday night.",positive
329,TYKJ-Pzz7uo4RFiaY1HqRQ,Guess that should of clued us in.,negative
330,TYKJ-Pzz7uo4RFiaY1HqRQ,Started with the bone in buffalo wings app.,negative
331,TYKJ-Pzz7uo4RFiaY1HqRQ,"They were good, but $12.99 for 8 pieces was a little steep.",positive
332,TYKJ-Pzz7uo4RFiaY1HqRQ,My wife ordered the Asiago bacon chicken.,negative
333,TYKJ-Pzz7uo4RFiaY1HqRQ,"The menu described it as TWO chicken breasts, and she received one small piece of chicken, so no leftovers and it was $18.99!",negative
334,TYKJ-Pzz7uo4RFiaY1HqRQ,I ordered the 12 oz. Ribeye steak for $22.99 and told the waitress medium.,negative
335,TYKJ-Pzz7uo4RFiaY1HqRQ,I know she heard me because she read our entire order back to us to confirm..,negative
336,TYKJ-Pzz7uo4RFiaY1HqRQ,My steak arrived and was well done.,positive
337,TYKJ-Pzz7uo4RFiaY1HqRQ,Not a trace of pink.,negative
338,TYKJ-Pzz7uo4RFiaY1HqRQ,The quality of the cut was not too good and I doubt it was a 12 oz.,negative
339,TYKJ-Pzz7uo4RFiaY1HqRQ,I have had better prime ribs for less.,negative
340,TYKJ-Pzz7uo4RFiaY1HqRQ,I waited to tell the waitress but she never returned to check on us.,negative
341,TYKJ-Pzz7uo4RFiaY1HqRQ,So I ate it as cooked.,negative
342,TYKJ-Pzz7uo4RFiaY1HqRQ,One son had NEW fish and chips.,negative
343,TYKJ-Pzz7uo4RFiaY1HqRQ,We all agreed the 3 small strips he received looked more like fish sticks or chicken tenders.,negative
344,TYKJ-Pzz7uo4RFiaY1HqRQ,For $13.99 it was a disappointment.,negative
345,TYKJ-Pzz7uo4RFiaY1HqRQ,My other sons choice was the smokehouse burger for $12.99.,negative
346,TYKJ-Pzz7uo4RFiaY1HqRQ,"This was the best value for the money, except he had onion rings instead of fries, and received 5 rings so if youre hungry opt for fries.",positive
347,TYKJ-Pzz7uo4RFiaY1HqRQ,I waitress was polite but never returned to ask how everything was.,negative
348,TYKJ-Pzz7uo4RFiaY1HqRQ,Later she dropped off the check without asking if we wanted desert.,negative
349,TYKJ-Pzz7uo4RFiaY1HqRQ,"Total was $79 before tax and tip, good think we only get waters.",negative
350,TYKJ-Pzz7uo4RFiaY1HqRQ,I did report this to the corporate website.,negative
351,TYKJ-Pzz7uo4RFiaY1HqRQ,I will update this review if i hear back from them.,negative
352,TYKJ-Pzz7uo4RFiaY1HqRQ,"One last note, I heard the guy next to us send back his bbq beef brisket because it was mostly fat.",negative
353,TYKJ-Pzz7uo4RFiaY1HqRQ,He opted for a burger.,negative
354,7NL5nTBSA9mkomQG2tVn7Q,"Aside from the drugs being done in the parking lot, I was able to observe from my dining seat the individual wrapping the silverware.",negative
355,7NL5nTBSA9mkomQG2tVn7Q, This was a gross experience to watch as I decided I don't need my silverware.,negative
356,7NL5nTBSA9mkomQG2tVn7Q, No gloves scratched head after texting on her phone (we all know how gross are screens are) and proceeded to wrap silverware....that we use to put their food in our mouth.  Guess there's a reason they're closing locations!,negative
357,nGwT0LjD1MrBgXObKSWWaA,This was precovid I was in at this location.,negative
358,nGwT0LjD1MrBgXObKSWWaA,Service horrible.,negative
359,nGwT0LjD1MrBgXObKSWWaA,Ordered spaghetti squash.,negative
360,nGwT0LjD1MrBgXObKSWWaA,It was rotten and they wouldn't comp or give another side.,negative
361,nGwT0LjD1MrBgXObKSWWaA,Offered me more squash but it was all made together so anything they would bring me would taste rotten.,negative
362,nGwT0LjD1MrBgXObKSWWaA,All they kept saying was we made it this morning.,negative
363,nGwT0LjD1MrBgXObKSWWaA,Ok you may have had a rotten squash in the mix because I'm sure that they cook more than one squash a day!,negative
364,nGwT0LjD1MrBgXObKSWWaA,Do yourself a favor.,negative
365,nGwT0LjD1MrBgXObKSWWaA,Go to a locally owned restaurant and support the locals.,positive
366,nGwT0LjD1MrBgXObKSWWaA,I will never step foot in a BurgerPalace again.,negative
367,qOWKCzuZ5w6L3luuBJUzqQ,"Went here for lunch, awful service.",negative
368,qOWKCzuZ5w6L3luuBJUzqQ,I ordered a burger and asked for medium-rare.,negative
369,qOWKCzuZ5w6L3luuBJUzqQ,"I received the burger raw, barely cooked.",negative
370,qOWKCzuZ5w6L3luuBJUzqQ,We waited about 10 min for a server to emerge so I could let them know.,negative
371,qOWKCzuZ5w6L3luuBJUzqQ,"They didn't even apologize, we had to ask for it to get removed from the check.",negative
372,qOWKCzuZ5w6L3luuBJUzqQ,Also the side salad lettuce was all rotten.,negative
373,qOWKCzuZ5w6L3luuBJUzqQ,The iced tea was pure sugar as well.,negative
374,qOWKCzuZ5w6L3luuBJUzqQ,I do not recommend this place.,negative
375,qOWKCzuZ5w6L3luuBJUzqQ,"Very long wait just to get seated and get our drinks as well, considering it was not busy.",negative
376,DR0L3dWMIHYDWI0bUeq9HQ,We ordered a catered luncheon from them as part of a Christmas feast for my team.,positive
377,DR0L3dWMIHYDWI0bUeq9HQ,We ordered 150 individual boxed meals.,negative
378,DR0L3dWMIHYDWI0bUeq9HQ,They were amazing.,positive
379,DR0L3dWMIHYDWI0bUeq9HQ,"The delivered on time, exactly as ordered, labeled them and the food was great!",positive
380,DR0L3dWMIHYDWI0bUeq9HQ,"Each meal (we chose 5 varieties each for 3 deliveries) was hot, fresh, and perfectly cooked.",positive
381,DR0L3dWMIHYDWI0bUeq9HQ,Our team absolutely loved it.,positive
382,DR0L3dWMIHYDWI0bUeq9HQ,We had ordered from FOUR other restaurants over the span of November and December catering and RT was the only one  on point,negative
383,v8wnJ6YK2bWi9Vqtg_dFLQ,Terrible service.,negative
384,v8wnJ6YK2bWi9Vqtg_dFLQ,I've been here many times and never had an issue.,negative
385,v8wnJ6YK2bWi9Vqtg_dFLQ,I decided to order take out from their 'to go' menu.,negative
386,v8wnJ6YK2bWi9Vqtg_dFLQ,They advertise 'to go' where they will come out and bring the food to your car but there was no option on the website for this?,negative
387,v8wnJ6YK2bWi9Vqtg_dFLQ,I went inside to pick my food up and there was no one at the podium near the door.,negative
388,v8wnJ6YK2bWi9Vqtg_dFLQ,I was standing there while a waiter was just hanging out near the salad bar.,negative
389,v8wnJ6YK2bWi9Vqtg_dFLQ,He kept staring at me and I was waiting for him to come over and help me.,negative
390,v8wnJ6YK2bWi9Vqtg_dFLQ,He never came over.,negative
391,v8wnJ6YK2bWi9Vqtg_dFLQ,He starting talking to some people and I was getting aggravated.,negative
392,v8wnJ6YK2bWi9Vqtg_dFLQ,Finally a waitress came over and I said I was picking up an order.,negative
393,v8wnJ6YK2bWi9Vqtg_dFLQ,"In a snobby tone, she told me I had to pick up my order at the bar.",negative
394,v8wnJ6YK2bWi9Vqtg_dFLQ,How was I supposed to know I had to pick the food up at the bar?,negative
395,v8wnJ6YK2bWi9Vqtg_dFLQ,She then walked away in a different direction and didn't even walk me to where the bar was.,negative
396,v8wnJ6YK2bWi9Vqtg_dFLQ, ,negative
397,v8wnJ6YK2bWi9Vqtg_dFLQ,"Don't know what was up with the staff, but they were very rude and seemed to only care about socializing.",negative
398,v8wnJ6YK2bWi9Vqtg_dFLQ,I will not be ordering from here again.,negative
399,v8wnJ6YK2bWi9Vqtg_dFLQ,You just lost a customer.,negative
400,Yciy7V1DITiO5gM8aXwAEg,Usually its not a long wait but today was busy so it we did have a semi long wait.,negative
401,Yciy7V1DITiO5gM8aXwAEg,My friend said the breadstick was too salty but his shrimp pasta was good.,positive
402,Yciy7V1DITiO5gM8aXwAEg,The hot mess burger was noted to have too much sauce but was super great.,positive
403,Yciy7V1DITiO5gM8aXwAEg,Overall the food was amazing.,positive
404,Yciy7V1DITiO5gM8aXwAEg,And the dessert definitely didn't disappoint.,positive
405,Yciy7V1DITiO5gM8aXwAEg,Everything was delicious and ill of course come back.,positive
406,QXNbc2mbDDd-a1IzTyZ1Pw,"Service was trash, waitress was high as hell (I support maryjane use but not when you're on cloud nine staring at the ceiling and I'm hungry).",negative
407,QXNbc2mbDDd-a1IzTyZ1Pw,"Will not go again and would recommend others not to, there's a 5 guys not to far, go to them",negative
408,81e60qYLYghv5e9EQgs10A,My Family and I ate here tonight at BurgerPalace Very Friendly Staff and Waiter (Eladio)Wait time to be seated was less than 5 minutes.,positive
409,81e60qYLYghv5e9EQgs10A,"Very clean, neat and reasonable prices.",positive
410,81e60qYLYghv5e9EQgs10A,Food was very tasty.,positive
411,81e60qYLYghv5e9EQgs10A,I ordered the Turkey burger with a side of Broccoli.,negative
412,81e60qYLYghv5e9EQgs10A,Christmas music and relaxing music was playing it was a very nice and relaxing environment.,positive
413,81e60qYLYghv5e9EQgs10A,My Mom and Aunt enjoyed themselves as well.,positive
414,81e60qYLYghv5e9EQgs10A,Very friendly and peaceful environment.,positive
415,81e60qYLYghv5e9EQgs10A,Very roomy seating.,negative
416,pjDzyAdl5ml3lHfSZcmmHw,Burger was good but fruit flies were EVERYWHERE!,positive
417,pjDzyAdl5ml3lHfSZcmmHw,I mean flying around the open liquor bottles everywhere and everyone thought it was normal.,negative
418,pjDzyAdl5ml3lHfSZcmmHw,If I noticed it the staff should never will go back but then again I won't ever be back in this small ass town anyways DISGUSTING!!!!,negative
419,HSItJcWd-H3lB13whdra9Q,No wonder they're closing up BurgerPalace,negative
420,HSItJcWd-H3lB13whdra9Q,Food suck and to go sucks even more.,negative
421,HSItJcWd-H3lB13whdra9Q,Ordered to go 2 of their overpriced cheeseburgers.,negative
422,HSItJcWd-H3lB13whdra9Q,I ordered mine medium rare and my Wife ordered hers medium.,negative
423,HSItJcWd-H3lB13whdra9Q,  We ordered extra Mayo on them.,negative
424,HSItJcWd-H3lB13whdra9Q, We get to where we were going and opened up the bag.,negative
