review_id,review_date,review_rating,review_title,review_text,review_url,lang,author_avatar,author_url,author_name,location,author_contributions,review_useful_count,review_funny_count,review_cool_count,business_response_text,business_response_name,business_response_role,review_response_date,business_id
KtcLG5mbRRXEW5oHGdIZ8A,2012-02-11,1,,"Went here for lunch this week with co-workers. Let's start with the hostess/greeting which took 5 minutes. They were not busy but appeared to have no staff. Finally greeted by young hostess who was miserable and obviously didn't want to be here. We were seated and greeted quickly by a very personable waitress. She got drinks and took orders in reasonable time. It was clear that they were getting busy and were grossly understaffed for waiters/waitresses. 3 out of 4 of us got the salad bar. All lettuce bowls contained wilted lettuce throughout...very unappealing. Pasta salad plates remained empty with remnants in them. A broccoli mix, and the apple salad was good. I also ordered a bacon cheese burger, medium well. It came out after almost 40 minutes. It was cooked fine, lettuce was wilted and roll was stale. Overall not good. It was a painfully slow service although it didn't appear to be the fault if the waitress. She did her best. Won't be back.",https://www.yelp.com?hrid=KtcLG5mbRRXEW5oHGdIZ8A,en,https://s3-media0.fl.yelpcdn.com/photo/CajtZGfTgEGouDUYvbZH1A/60s.jpg,https://www.yelp.com/user_details?userid=eKXZKlCuzIpEfjgcTUWDAQ,Nathen S.,"Westborough, MA",85,1,0,1,null,null,null,null,alwLP4LpMJHVHLp8PPHuoQ
xi1EST-iT0BUs-JmfJsn1A,2012-01-16,2,,It's a chain restaurant with chain prices and chain quality food. In the past I use to like this place but then they cheaped out on the quality of the food and raised the prices. The only drinks not watered down from the bar are the bottled beers.,https://www.yelp.com?hrid=xi1EST-iT0BUs-JmfJsn1A,en,https://s3-media0.fl.yelpcdn.com/photo/qBb1sy-xSGzNqPpCVU_ijg/60s.jpg,https://www.yelp.com/user_details?userid=6ONLN6Ypg2rXPteNL4hYjg,Jamie L.,"Portland, OR",130,2,1,1,null,null,null,null,alwLP4LpMJHVHLp8PPHuoQ
Iuyr1xW7M-vZyngGW6VI4w,2011-02-05,2,,"I have been here several times, and I used to love it. They have a very good salad bar. Not many places even have them anymore. The sliders were my favorite, but the last time I tried them they were not very good. Last night, they were not even on the menu.The fried shrimp and onion rings that I tried last night were just like they came from a microwave in a frozen dinner. I was very disappointed. The decor is great and even though it was crowded, you could carry on a conversation. The staff is very friendly and efficient. The food quality has slipped. Too bad.",https://www.yelp.com?hrid=Iuyr1xW7M-vZyngGW6VI4w,en,https://s3-media0.fl.yelpcdn.com/photo/PD35W13dwN7ZO2pE2KL_mg/60s.jpg,https://www.yelp.com/user_details?userid=oWeUepVFzus4IkSn5-h83Q,Jay S.,"Colorado Springs, CO",112,3,0,0,null,null,null,null,alwLP4LpMJHVHLp8PPHuoQ
25ZEIeK4Vghy3a5fedLt7A,2010-11-12,1,,"All I can say is their salad bar is good but they don't know anything about cooking burgers. Every time I go there I order my burgers well done. But they seem to have no clue how to do that. See this picture? You all tell me: is this burger well done? Hello Ruby Tuesday's cooks: is this burger well done?yfrog.com/28r67ejSo next time you all are near a Ruby Tuesday's restaurant, poke your head in and say ""Hey, I'm not eating here because you won't cook your burgers well done.",https://www.yelp.com?hrid=25ZEIeK4Vghy3a5fedLt7A,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=jiusUoJ9mUv0rGuEtwE2PA,James B.,"Boston, MA",17,1,0,0,null,null,null,null,alwLP4LpMJHVHLp8PPHuoQ
1GXfM3UcEs8OneG1lf4MlA,2022-08-21,1,,Does not even deserve a one star. Service was horrible salad bar was disgusting the tea looked like beer. We just walked out. Ironic thing was another couple walked out as well at the same time. It would be different if the employees actually cared and we're trying to fix the salad bar or wait on us but we had been there for a long time before we ever even got asked what we wanted to drink. Management was horrible! They were not busy and didn't appear to be understaffed due to the employees standing around just talking.,https://www.yelp.com?hrid=1GXfM3UcEs8OneG1lf4MlA,en,https://s3-media0.fl.yelpcdn.com/photo/P8jVQXjugYL0Go2QbXnErg/60s.jpg,https://www.yelp.com/user_details?userid=QERYnsFptMJGGTkMWWI-_A,Sara P.,"VA, VA",18,0,0,0,"Sara, we work hard to provide our guests with great experiences on every visit and want to make this right. At your convenience, reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-08-23,YhFlGbPKAFnZGcHqyNnp1A
_D3Yvrjlpajt8eUZQ_RgWw,2022-07-03,4,,Stopped here on our way home from vacation and was not disappointed. We were greeted and seated right away. Our waitress was friendly and took care of us throughout our time there. One thing I want to mention that I found very nice is that since there's currently a shortage on feminine products they were kind enough to supply them in the stalls of the women's bathroom. It's the first time I've seen this and was pleasantly surprised. I ordered the sampler for lunch and enjoyed it. The plates all came out hot and very tasty. If you like American food you can't go wrong with this place.,https://www.yelp.com?hrid=_D3Yvrjlpajt8eUZQ_RgWw,en,https://s3-media0.fl.yelpcdn.com/photo/nOMcDKwvaYeabrxLjl3w3w/60s.jpg,https://www.yelp.com/user_details?userid=0iMIEKHAiLTn1ewfmSteGQ,Julie B.,"Finleyville, PA",211,0,0,0,"Julie, we are happy to hear we provided you with a delicious meal during your travels! We hope we have a chance to serve you again so we can earn your full 5-stars.",Guest Services ..,Business Customer Service,2022-07-06,YhFlGbPKAFnZGcHqyNnp1A
w8IkjL6Y6WMoZXsMhIy0vQ,2022-06-18,1,,Called ahead for a party of 8. No problem. Arrived to a mostly empty house. We left after an hour when our meals were not delivered and my drink had been empty for 25 mins.,https://www.yelp.com?hrid=w8IkjL6Y6WMoZXsMhIy0vQ,en,https://s3-media0.fl.yelpcdn.com/photo/TOm7vSRLEFbNLV6am1haqQ/60s.jpg,https://www.yelp.com/user_details?userid=0STOXRDARI2CrhRRzJhLdQ,Bill U.,"Dayton, OH",5,0,0,0,"We are very disappointed to learn we did not provide you with the prompt, attentive service you deserve, Bill. We&#39;d like to make this right and hope you will reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-06-20,YhFlGbPKAFnZGcHqyNnp1A
e3oGMnICb5pLZpGdegFpXA,2022-05-08,4,,They serve us in the very best way every Tuesday. They are very special people....   Food is fine!  I like burgers and salad!,https://www.yelp.com?hrid=e3oGMnICb5pLZpGdegFpXA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=9LEJ47EVXC5gSueJf1sUIQ,Beryl R.,"Henrico, VA",39,0,0,0,"Beryl, we are happy to hear you enjoyed your meal and received such excellent service from our team! We hope to serve you again soon so we can earn your full 5-stars.",Guest Services ..,Business Customer Service,2022-05-09,YhFlGbPKAFnZGcHqyNnp1A
pqOv8LapJe_0pU1G18_A1Q,2022-02-10,1,,"I usually don't complain but my experience here was awful. We got our appetizer before our drinks, the waitress kept disappearing, she would say that she's going to refill our drinks and then disappear for upwards of ten minutes and then serve the tables next to us then refill our drinks, my wife asked for A-1 sauce and was given an empty bottle, when we were done the table next to us asked for A-1 so the waitress came to our table and said I'm taking this, my wife replied that it was empty when she got it, we waited about 20 minutes to get our bill after we were done, all in all it took about an hour and a half to complete our dinner. I received this comment below so I sent 3 emails per their instructions and it's been days and haven't heard anything. Update, I sent the email to the address they provided below and it's been a week with no response so maybe they just post this to make themselves look redeemed with no actual follow through??",https://www.yelp.com?hrid=pqOv8LapJe_0pU1G18_A1Q,en,https://s3-media0.fl.yelpcdn.com/photo/N_AEKvJSf19E6Jf0KeYWeg/60s.jpg,https://www.yelp.com/user_details?userid=LF3ss3FuYcqddl9wvM0ZZA,Donnie Y.,"Princeton, WV",14,0,0,0,"Donnie, your overall experience is unacceptable, and we are disappointed to hear about it. We work hard to ensure our guests receive the highest quality of service from our team on every visit, and we seem to have missed the mark. This is not the impression we wanted you to leave with, and we&#39;d like to make this up to you. When possible, we ask that you send us an email at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-02-11,YhFlGbPKAFnZGcHqyNnp1A
BZyxkWGOvR-mRVHywlkpoA,2021-09-17,4,,"Besides a longer wait than I would of liked I understand there is a major staff shortage basically everywhere across the country. The food was good, they took good precautions to keep things clean and sanitary, and despite the wait the staff was friendly and courteous.",https://www.yelp.com?hrid=BZyxkWGOvR-mRVHywlkpoA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=PynwEgcnYctq58fDOrjHMA,Brett L.,"OH, OH",8,0,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
P3gQXqXJPIrbDoGQCcqghQ,2021-04-16,1,,"Such a poor experience.Asked for Burger, no onion-Yup had onion.Ordered a loaded bake potato-served french friesSmall item, asked for lemon with my water, no lemon (no biggie).Just because, I requested the one dollar for the ""loaded"" part of the baked potato to be removed.  A manager was required to delete the dollar.  He came over...so I showed him the Onion, Fries and water without.  His reply was a judging laugh.Ruby Tuesday management-you have work to do.My suggestion-go to the Sheetz across the street!",https://www.yelp.com?hrid=P3gQXqXJPIrbDoGQCcqghQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=6o3SDnZhUG12Z8-Nyf_y2g,Tom K.,"PA, PA",1,0,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
nBUMyWkFdEVVdPH5tjGnRg,2020-08-18,4,,This is certainly one of the better Ruby Tuesday's the salad bar was really well maintained with many choices that were fresh. We both had a steak special which was cooked correctly and had a nice flavor. Our server was outstanding.,https://www.yelp.com?hrid=nBUMyWkFdEVVdPH5tjGnRg,en,https://s3-media0.fl.yelpcdn.com/photo/R1A8v_R3qtVDRa_UhqL25g/60s.jpg,https://www.yelp.com/user_details?userid=SY_pd_tFO1j86gOYn3v4Jw,Rose B.,"Cypress, TX",54,0,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
wqDZMcThiwUrJCnIs3vYKg,2020-06-06,4,,"Due to Covid 19 this location had just opened when we were there. It was almost 2 hours to get seated and food. That said they are trying so hard. Be patient. The staff was very friendly and tried hard to accommodate! The manager was hustling and went to every table to see how they were. To me any negative comments would be due to circumstances beyond their control, so I have none.",https://www.yelp.com?hrid=wqDZMcThiwUrJCnIs3vYKg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=qmKVF_e7SDWbElOoNXlTgA,Sara V.,"Perimeter Center, Atlanta, GA",5,0,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
ZizmS3Est2PvevVqFiwxig,2019-09-05,2,,Stopped by last weekend and it's what you'd expect from a Ruby Tuesday. Overpriced average food with poor service. Shouldn't be a first or second choice but not quite a last resort either.,https://www.yelp.com?hrid=ZizmS3Est2PvevVqFiwxig,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=Xo8ebvoOiNe2iJQGS7mWOA,Mark L.,"Beaufort, NC",48,0,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
1dxGVaaIXFgId9DxK4tBiw,2014-08-12,1,,Sat there at least 10 mins without any service just now.  Waitress (long hair) was too busy sitting at the bar.  This even after the other waitress looked straight at me twice. Skip it.  We hit KFC next door.    Oh. And the place was not busy at all.,https://www.yelp.com?hrid=1dxGVaaIXFgId9DxK4tBiw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=rwlkd9d5dqIbexOeu94psg,Jeff T.,"Matthews, NC",2,1,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
xHqgYawg5-h5-XIoR4DeZA,2012-09-22,2,,"As of yesterday, this Ruby Tuesday location is starting to slide and sit down at the bottom of the barrel like all the others ones.The staff are still sweet and mean well, but their vision and attentiveness has faded.The salad bar's onions were rancid and semi transparent, the lettuce selection was wilted and was starting to show that aged reddish color. Gross.Tilapia was bland and tasted boiled! I also liked how the server shafted us and charged the full, regular price for one of our drinks that was ordered without alcohol!This RT was once worthy of five stars, today it's down to two.",https://www.yelp.com?hrid=xHqgYawg5-h5-XIoR4DeZA,en,https://s3-media0.fl.yelpcdn.com/photo/3A2rCGUxqSTAeH9VYtA74w/60s.jpg,https://www.yelp.com/user_details?userid=Pmg81ZtuykjKh07uDlNvvw,Austin M.,"McLean, VA",445,2,0,0,null,null,null,null,YhFlGbPKAFnZGcHqyNnp1A
