review_id,review_sentences,entity,entity_type,predicted_sentiment
nZ2TxmQzbnutfEtMGx5UOA,I went in requestong a table for 2 and they told me they had stopped seating at 8:30 so I ordered to go food then while waiting for my food a family of 6 came in and they seated them immediately.,8:30,TIME,negative
nZ2TxmQzbnutfEtMGx5UOA,I went in requestong a table for 2 and they told me they had stopped seating at 8:30 so I ordered to go food then while waiting for my food a family of 6 came in and they seated them immediately.,ordered,SERVICE,negative
nZ2TxmQzbnutfEtMGx5UOA,I went in requestong a table for 2 and they told me they had stopped seating at 8:30 so I ordered to go food then while waiting for my food a family of 6 came in and they seated them immediately.,waiting,SERVICE,negative
nZ2TxmQzbnutfEtMGx5UOA,I went in requestong a table for 2 and they told me they had stopped seating at 8:30 so I ordered to go food then while waiting for my food a family of 6 came in and they seated them immediately.,6,CARDINAL,negative
nZ2TxmQzbnutfEtMGx5UOA, What kind of racist B.S. is this???,b.s.,PERSON,negative
nZ2TxmQzbnutfEtMGx5UOA, I'm Latina and the family was white.,latina,NORP,negative
nZ2TxmQzbnutfEtMGx5UOA,NEVER AGAIN!!!!  KEEP YOUR FAMILY AWAY FROM THEM.,keep your family away from them,FOOD,negative
zHkHOnEGKN3mg7LOCUu9jw,"Ordered a cobb salad take-out, and a coworker picked it up.",ordered,SERVICE,positive
zHkHOnEGKN3mg7LOCUu9jw,"Ordered a cobb salad take-out, and a coworker picked it up.",cobb,ORG,positive
zHkHOnEGKN3mg7LOCUu9jw,"  It came with no egg, and it was all crappy iceberg lettuce.",crappy iceberg lettuce,FOOD,negative
zHkHOnEGKN3mg7LOCUu9jw," Dressing was so thinned out, it was like pouring milk onto the salad.",pouring milk,FOOD,negative
zHkHOnEGKN3mg7LOCUu9jw," Dressing was so thinned out, it was like pouring milk onto the salad.",salad,FOOD,negative
zHkHOnEGKN3mg7LOCUu9jw," For $12.99, I expected better.",12.99,MONEY,negative
xTy_AzXy-6veQ4H1YaAKpQ,Skip the turkey burger.,skip,FOOD,negative
xTy_AzXy-6veQ4H1YaAKpQ,Skip the turkey burger.,turkey burger,FOOD,negative
xTy_AzXy-6veQ4H1YaAKpQ,Unidentifiable as turkey or a burger.,unidentifiable,NORP,negative
xTy_AzXy-6veQ4H1YaAKpQ,Unidentifiable as turkey or a burger.,turkey,GPE,negative
xTy_AzXy-6veQ4H1YaAKpQ,Unidentifiable as turkey or a burger.,burger,FOOD,negative
xTy_AzXy-6veQ4H1YaAKpQ,Service was ok.,service,SERVICE,positive
K5OdZqTTovq5FDpJ2hHkaw,"Unfortunately this restaurant closed in November, 2020.","november, 2020",DATE,negative
K5OdZqTTovq5FDpJ2hHkaw,The only remaining BurgerPalace in Massachusetts is the Wrentham location.,only remaining,FOOD,negative
K5OdZqTTovq5FDpJ2hHkaw,The only remaining BurgerPalace in Massachusetts is the Wrentham location.,burgerpalace,ORG,negative
K5OdZqTTovq5FDpJ2hHkaw,The only remaining BurgerPalace in Massachusetts is the Wrentham location.,massachusetts,GPE,negative
K5OdZqTTovq5FDpJ2hHkaw,The only remaining BurgerPalace in Massachusetts is the Wrentham location.,wrentham,ORG,negative
4LbWuFSI-kgMM82bPrq3Fw,BurgerPalace on a Sunday evening.,burgerpalace,ORG,negative
4LbWuFSI-kgMM82bPrq3Fw,BurgerPalace on a Sunday evening.,sunday,DATE,negative
4LbWuFSI-kgMM82bPrq3Fw,BurgerPalace on a Sunday evening.,evening,TIME,negative
4LbWuFSI-kgMM82bPrq3Fw,At 5.20 we called in an order for take out.,5.20,CARDINAL,negative
4LbWuFSI-kgMM82bPrq3Fw,At 5.20 we called in an order for take out.,order,SERVICE,negative
4LbWuFSI-kgMM82bPrq3Fw,They said 25 to 30 minutes.,25 to 30 minutes,TIME,negative
4LbWuFSI-kgMM82bPrq3Fw,I got there 28 minutes after placing the order.,28 minutes,TIME,negative
4LbWuFSI-kgMM82bPrq3Fw,I got there 28 minutes after placing the order.,order,SERVICE,negative
4LbWuFSI-kgMM82bPrq3Fw,There are only 4 cars in the parking lot.,only 4,CARDINAL,negative
4LbWuFSI-kgMM82bPrq3Fw,I am one of two cars waiting for pickup.,one,CARDINAL,negative
4LbWuFSI-kgMM82bPrq3Fw,I am one of two cars waiting for pickup.,two,CARDINAL,negative
4LbWuFSI-kgMM82bPrq3Fw,I am one of two cars waiting for pickup.,waiting,SERVICE,negative
4LbWuFSI-kgMM82bPrq3Fw,It's now been a 35 minutes of sitting in the parking lot and still no food.,a 35 minutes,TIME,negative
4LbWuFSI-kgMM82bPrq3Fw,We stopped dining in when the salad bar closed.,salad bar closed,FOOD,negative
4LbWuFSI-kgMM82bPrq3Fw,There's not a chance we'll order take out here again.,order,SERVICE,negative
4LbWuFSI-kgMM82bPrq3Fw,Update 40 minute total wait in parking lot.,40 minute,TIME,negative
hCfgWPMbh5ypKOUCgi8hCw,If I could give zero stars I would.,zero,CARDINAL,negative
hCfgWPMbh5ypKOUCgi8hCw,Visited on a quiet Tuesday night.,tuesday,DATE,negative
hCfgWPMbh5ypKOUCgi8hCw,Visited on a quiet Tuesday night.,night,TIME,negative
hCfgWPMbh5ypKOUCgi8hCw,My friend waited in entrance for ten minutes waiting to be seated.,ten minutes,TIME,negative
hCfgWPMbh5ypKOUCgi8hCw,My friend waited in entrance for ten minutes waiting to be seated.,waiting,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,No staff to be seen.,staff,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,Ordered our dinner.,ordered,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,My daughter asked for a side of mashed potatoes it was gross but the smallest portion then charged us $3.99!,mashed potatoes,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,My daughter asked for a side of mashed potatoes it was gross but the smallest portion then charged us $3.99!,3.99,MONEY,negative
hCfgWPMbh5ypKOUCgi8hCw,My daughters friend ordered artichoke dip with endless tortilla chips.,ordered,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,My daughters friend ordered artichoke dip with endless tortilla chips.,artichoke dip,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,My daughters friend ordered artichoke dip with endless tortilla chips.,endless tortilla chips,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,Ran out of chips so asked for more.,of chips,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,Literally ten minutes later the waitress came out with a super small bowl that literally had five chips in it?,ten minutes later,TIME,negative
hCfgWPMbh5ypKOUCgi8hCw,Literally ten minutes later the waitress came out with a super small bowl that literally had five chips in it?,waitress,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,Literally ten minutes later the waitress came out with a super small bowl that literally had five chips in it?,super small bowl,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,Literally ten minutes later the waitress came out with a super small bowl that literally had five chips in it?,five,CARDINAL,negative
hCfgWPMbh5ypKOUCgi8hCw,My friend ordered a glass of wine.,ordered,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,My friend ordered a glass of wine.,wine,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,She received before meal but it was bad so she went to the bartender and asked for a new glass.,meal,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,She received before meal but it was bad so she went to the bartender and asked for a new glass.,bartender,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,Bartender said they would bring to table.,bartender,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,Bartender said they would bring to table.,table,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,Wine never showed.,wine,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,So after our meal was done she told waitress never mind on the wine.,meal,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,So after our meal was done she told waitress never mind on the wine.,waitress,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,So after our meal was done she told waitress never mind on the wine.,wine,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,Then they charged her for the wine when we got the bill?,wine,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,Then they charged her for the wine when we got the bill?,bill,SERVICE,negative
hCfgWPMbh5ypKOUCgi8hCw,My meal was a quesadilla.,quesadilla,PRODUCT,negative
hCfgWPMbh5ypKOUCgi8hCw,Got home within an hour and food poisoning!,got,FOOD,negative
hCfgWPMbh5ypKOUCgi8hCw,Got home within an hour and food poisoning!,an hour,TIME,negative
hCfgWPMbh5ypKOUCgi8hCw,This place needs undercover Boss to come in and help them in so many ways!,boss,FOOD,positive
hCfgWPMbh5ypKOUCgi8hCw,I will never go to a BurgerPalace again.,burgerpalace,ORG,negative
vIF6IToLEb1MliVHyHSypQ,My family and I came in on a Monday evening.,monday,DATE,negative
vIF6IToLEb1MliVHyHSypQ,My family and I came in on a Monday evening.,evening,TIME,negative
vIF6IToLEb1MliVHyHSypQ,There were 6 of us and we were the only customers in the restaurant.,6,CARDINAL,negative
vIF6IToLEb1MliVHyHSypQ,It took about 20 minutes for us to get some water and about an additional 20 minutes to get our alcoholic beverages.,about 20 minutes,TIME,negative
vIF6IToLEb1MliVHyHSypQ,It took about 20 minutes for us to get some water and about an additional 20 minutes to get our alcoholic beverages.,water,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,It took about 20 minutes for us to get some water and about an additional 20 minutes to get our alcoholic beverages.,an additional 20 minutes,TIME,negative
vIF6IToLEb1MliVHyHSypQ,It took about 20 minutes for us to get some water and about an additional 20 minutes to get our alcoholic beverages.,alcoholic beverages,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,The salad was soggy and the bowl was filled with brown water.,salad,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,The salad was soggy and the bowl was filled with brown water.,soggy,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,The salad was soggy and the bowl was filled with brown water.,filled,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,The salad was soggy and the bowl was filled with brown water.,brown water,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,The tilapia was extremely fishy we had to send it back.,tilapia,FOOD,negative
vIF6IToLEb1MliVHyHSypQ,The service was extremely slow.,service,SERVICE,negative
vIF6IToLEb1MliVHyHSypQ,We will not be coming back to this establishment.,establishment,SERVICE,negative
sLCLgiWDMgKC25LHCLqlSg,This actually used to be one of our favorite places to go for a good and inexpensive meal.,favorite places,FOOD,positive
sLCLgiWDMgKC25LHCLqlSg,This actually used to be one of our favorite places to go for a good and inexpensive meal.,inexpensive meal,FOOD,positive
sLCLgiWDMgKC25LHCLqlSg,The salad bar alone drew us back again and again for a fresh and healthy meal.,salad bar,FOOD,positive
sLCLgiWDMgKC25LHCLqlSg,This place has gone totally downhill.,totally downhill,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"Repeatedly our favorite the garden bar has been poorly stocked, not fresh, missing items, and a complete untidy mess.",poorly stocked,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,Tonight we stopped in for a couple of burgers.,tonight,TIME,negative
sLCLgiWDMgKC25LHCLqlSg,Tonight we stopped in for a couple of burgers.,burgers,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"The restaurant was uncrowded, but we sat there for over half an hour after putting in our order until our meals finally arrived, and when they did the fries were cold.",over half an hour,TIME,negative
sLCLgiWDMgKC25LHCLqlSg,"The restaurant was uncrowded, but we sat there for over half an hour after putting in our order until our meals finally arrived, and when they did the fries were cold.",order,SERVICE,negative
sLCLgiWDMgKC25LHCLqlSg,"The restaurant was uncrowded, but we sat there for over half an hour after putting in our order until our meals finally arrived, and when they did the fries were cold.",meals,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"The restaurant was uncrowded, but we sat there for over half an hour after putting in our order until our meals finally arrived, and when they did the fries were cold.",fries,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"Our waitress did get us a new plate of fries (and they were excellent, hot and fresh).",waitress,SERVICE,positive
sLCLgiWDMgKC25LHCLqlSg,"At no point did she or anyone else inform us while waiting that there was a delay, apologize for the delay, ask how the rest of the meal was, or apologize about the cold fries.",waiting,SERVICE,negative
sLCLgiWDMgKC25LHCLqlSg,"At no point did she or anyone else inform us while waiting that there was a delay, apologize for the delay, ask how the rest of the meal was, or apologize about the cold fries.",meal,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"At no point did she or anyone else inform us while waiting that there was a delay, apologize for the delay, ask how the rest of the meal was, or apologize about the cold fries.",cold fries,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"Back in ancient history when we enjoyed eating here, if there was a problem we'd see a manager come up and express concern, even offer some compensation such as a complimentary desert, but a manager was nowhere to be seen tonight.",back,FOOD,negative
sLCLgiWDMgKC25LHCLqlSg,"Back in ancient history when we enjoyed eating here, if there was a problem we'd see a manager come up and express concern, even offer some compensation such as a complimentary desert, but a manager was nowhere to be seen tonight.",ancient history,FOOD,negative
