review_id,review_sentences,predicted_sentiment
EDv3EgkZN_pLNDMsw0_9kQ, The food was actually very good and it is the only reason I didn't give one star.,positive
EDv3EgkZN_pLNDMsw0_9kQ," While we were eating, and elderly couple near us requested that the blinds be closed because the sun was shining right in.",negative
EDv3EgkZN_pLNDMsw0_9kQ, They close the blinds.,negative
EDv3EgkZN_pLNDMsw0_9kQ, The waitress (same as ours) comes back and starts telling the lady that they had to argue with a customer sitting near the window who wanted to look out.,neutral
EDv3EgkZN_pLNDMsw0_9kQ, Why on Earth would you come back and tell the lady that?  Handle that stuff in-house.,negative
EDv3EgkZN_pLNDMsw0_9kQ, Now the lady feels bad.,negative
EDv3EgkZN_pLNDMsw0_9kQ,"So after about 30 minutes, we finally get refills and the check dropped off.",neutral
EDv3EgkZN_pLNDMsw0_9kQ, ,neutral
EDv3EgkZN_pLNDMsw0_9kQ,No offer for dessert just the check in the table.,negative
EDv3EgkZN_pLNDMsw0_9kQ,It takes her about 15 -20 minutes to bring the cash out machine over.,negative
EDv3EgkZN_pLNDMsw0_9kQ, She only did so because I held my card out in front of her as she was walking by.,negative
EDv3EgkZN_pLNDMsw0_9kQ, She had spent that 15-20 minutes gabbing away at a table.,negative
EDv3EgkZN_pLNDMsw0_9kQ, ,neutral
EDv3EgkZN_pLNDMsw0_9kQ,As for the interior of the restaurant.,neutral
EDv3EgkZN_pLNDMsw0_9kQ, The salad bar (which we did not have) looked old and not very fresh.,negative
EDv3EgkZN_pLNDMsw0_9kQ, The wooden blinds on the windows are broken in several places.,negative
FKqjab6kLaGZRGD1tW8K2w,Ordered carry out as dining is closed.,neutral
FKqjab6kLaGZRGD1tW8K2w,Smokey Mountain Chicken with broccoli and grilled asparagas was delicious.,positive
FKqjab6kLaGZRGD1tW8K2w,Wife said her burger was perfectly done.,positive
FKqjab6kLaGZRGD1tW8K2w,"Thank you, chef.",positive
ioIsWD86tSKDEtjplVmC5A,We really enjoy going to BurgerPalace in Canton.,positive
ioIsWD86tSKDEtjplVmC5A, The staff is very pleasant and the food is good.,positive
ioIsWD86tSKDEtjplVmC5A," However, they just had a big price increase this week - burgers are about $2 more than they were last week.",negative
ioIsWD86tSKDEtjplVmC5A, That's just crazy!,negative
ioIsWD86tSKDEtjplVmC5A, Not sure if we'll eat here as much as we have in the past...,negative
dQR6feJ88mMmz--J14w-dA,Have never been so disappointed in my life.,negative
dQR6feJ88mMmz--J14w-dA,We were seated in the bar area our waitress was definitely not a people person.,negative
dQR6feJ88mMmz--J14w-dA,"We saw her to order our food , deliver our food and for our bill that's it never to check to see how we were doing.",negative
dQR6feJ88mMmz--J14w-dA,"We got three meals a Brisket Sandwich- dry overcooked brisket my cheese was put on after my sandwich was cut and was unmelted and uncut,  Chicken Tender - overcook to the point they couldn't be eaten fries were over cooked , Bacon Cheese Burger- asked for medium rare with no tomato received a well done burger with a juicy tomato.",negative
dQR6feJ88mMmz--J14w-dA,On the plus side the fires were cooked perfect just had no flavor.,negative
gz-sn_2Q_edjJAlGRwbUzQ,"This use to be my go to restaurant with my children after sports , school, etc. always great service and food consistently good.",positive
gz-sn_2Q_edjJAlGRwbUzQ,Stopped by for a quick lunch with my mother- food barely edible!!,negative
gz-sn_2Q_edjJAlGRwbUzQ,She ordered shrimp scampi and the oil was dripping off pasta- told waitress .,negative
gz-sn_2Q_edjJAlGRwbUzQ,"She offered to have another dish made, but it took 45 mins for this dish with a handful of diners, no thank you.",negative
gz-sn_2Q_edjJAlGRwbUzQ,My mom said she'd just eat the shrimp.,negative
gz-sn_2Q_edjJAlGRwbUzQ," Waitress came back and said "" I took the pasta off and only charged you for the shrimp "" - ummm ok?",negative
gz-sn_2Q_edjJAlGRwbUzQ,So first off- the dish sucked and had she known you were still charging her 8.00 for 3 rubbery shrimp my mom would have said take the entire dish - it was that bad!,negative
gz-sn_2Q_edjJAlGRwbUzQ,Really??,negative
gz-sn_2Q_edjJAlGRwbUzQ,I got the garlic parm wings and loaded potato- potato about size of my palm and the wings- over cooked and chewy.,negative
gz-sn_2Q_edjJAlGRwbUzQ,This all makes me sad- this was one of a few chain restaurants I loved.,negative
gz-sn_2Q_edjJAlGRwbUzQ,I get staffing and supply shortages- and try to not complain- however this was unacceptable at best.,negative
b4zA27-LAIfHoE4BXmb92Q,You can still do the salad bar.,positive
b4zA27-LAIfHoE4BXmb92Q,That with a loaded baked potato makes the best meal for me and don't forget the BurgerPalace Relaxer or 2.,negative
b4zA27-LAIfHoE4BXmb92Q,But you have to drive to Lisbon CT for it.,negative
b4zA27-LAIfHoE4BXmb92Q,Well with the trip snd lists of places to shop afterwards.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,We usually go to Chillis across the street but decided to try here since it had been a while.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,Big mistake.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,"We were seated right away, not very busy for a Friday night.",neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,Guess that should of clued us in.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,Started with the bone in buffalo wings app.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,"They were good, but $12.99 for 8 pieces was a little steep.",negative
TYKJ-Pzz7uo4RFiaY1HqRQ,My wife ordered the Asiago bacon chicken.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,"The menu described it as TWO chicken breasts, and she received one small piece of chicken, so no leftovers and it was $18.99!",neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,I ordered the 12 oz. Ribeye steak for $22.99 and told the waitress medium.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,I know she heard me because she read our entire order back to us to confirm..,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,My steak arrived and was well done.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,Not a trace of pink.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,The quality of the cut was not too good and I doubt it was a 12 oz.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,I have had better prime ribs for less.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,I waited to tell the waitress but she never returned to check on us.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,So I ate it as cooked.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,One son had NEW fish and chips.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,We all agreed the 3 small strips he received looked more like fish sticks or chicken tenders.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,For $13.99 it was a disappointment.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,My other sons choice was the smokehouse burger for $12.99.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,"This was the best value for the money, except he had onion rings instead of fries, and received 5 rings so if youre hungry opt for fries.",negative
TYKJ-Pzz7uo4RFiaY1HqRQ,I waitress was polite but never returned to ask how everything was.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,Later she dropped off the check without asking if we wanted desert.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,"Total was $79 before tax and tip, good think we only get waters.",negative
TYKJ-Pzz7uo4RFiaY1HqRQ,I did report this to the corporate website.,negative
TYKJ-Pzz7uo4RFiaY1HqRQ,I will update this review if i hear back from them.,neutral
TYKJ-Pzz7uo4RFiaY1HqRQ,"One last note, I heard the guy next to us send back his bbq beef brisket because it was mostly fat.",negative
TYKJ-Pzz7uo4RFiaY1HqRQ,He opted for a burger.,neutral
7NL5nTBSA9mkomQG2tVn7Q,"Aside from the drugs being done in the parking lot, I was able to observe from my dining seat the individual wrapping the silverware.",negative
7NL5nTBSA9mkomQG2tVn7Q, This was a gross experience to watch as I decided I don't need my silverware.,negative
7NL5nTBSA9mkomQG2tVn7Q, No gloves scratched head after texting on her phone (we all know how gross are screens are) and proceeded to wrap silverware....that we use to put their food in our mouth.  Guess there's a reason they're closing locations!,negative
nGwT0LjD1MrBgXObKSWWaA,This was precovid I was in at this location.,neutral
nGwT0LjD1MrBgXObKSWWaA,Service horrible.,negative
nGwT0LjD1MrBgXObKSWWaA,Ordered spaghetti squash.,neutral
nGwT0LjD1MrBgXObKSWWaA,It was rotten and they wouldn't comp or give another side.,negative
nGwT0LjD1MrBgXObKSWWaA,Offered me more squash but it was all made together so anything they would bring me would taste rotten.,negative
nGwT0LjD1MrBgXObKSWWaA,All they kept saying was we made it this morning.,neutral
nGwT0LjD1MrBgXObKSWWaA,Ok you may have had a rotten squash in the mix because I'm sure that they cook more than one squash a day!,negative
nGwT0LjD1MrBgXObKSWWaA,Do yourself a favor.,negative
nGwT0LjD1MrBgXObKSWWaA,Go to a locally owned restaurant and support the locals.,neutral
nGwT0LjD1MrBgXObKSWWaA,I will never step foot in a BurgerPalace again.,negative
qOWKCzuZ5w6L3luuBJUzqQ,"Went here for lunch, awful service.",negative
qOWKCzuZ5w6L3luuBJUzqQ,I ordered a burger and asked for medium-rare.,neutral
qOWKCzuZ5w6L3luuBJUzqQ,"I received the burger raw, barely cooked.",negative
qOWKCzuZ5w6L3luuBJUzqQ,We waited about 10 min for a server to emerge so I could let them know.,neutral
qOWKCzuZ5w6L3luuBJUzqQ,"They didn't even apologize, we had to ask for it to get removed from the check.",negative
qOWKCzuZ5w6L3luuBJUzqQ,Also the side salad lettuce was all rotten.,negative
qOWKCzuZ5w6L3luuBJUzqQ,The iced tea was pure sugar as well.,negative
qOWKCzuZ5w6L3luuBJUzqQ,I do not recommend this place.,negative
qOWKCzuZ5w6L3luuBJUzqQ,"Very long wait just to get seated and get our drinks as well, considering it was not busy.",negative
DR0L3dWMIHYDWI0bUeq9HQ,We ordered a catered luncheon from them as part of a Christmas feast for my team.,neutral
DR0L3dWMIHYDWI0bUeq9HQ,We ordered 150 individual boxed meals.,neutral
DR0L3dWMIHYDWI0bUeq9HQ,They were amazing.,positive
DR0L3dWMIHYDWI0bUeq9HQ,"The delivered on time, exactly as ordered, labeled them and the food was great!",positive
DR0L3dWMIHYDWI0bUeq9HQ,"Each meal (we chose 5 varieties each for 3 deliveries) was hot, fresh, and perfectly cooked.",positive
DR0L3dWMIHYDWI0bUeq9HQ,Our team absolutely loved it.,positive
DR0L3dWMIHYDWI0bUeq9HQ,We had ordered from FOUR other restaurants over the span of November and December catering and RT was the only one  on point,positive
v8wnJ6YK2bWi9Vqtg_dFLQ,Terrible service.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,I've been here many times and never had an issue.,positive
v8wnJ6YK2bWi9Vqtg_dFLQ,I decided to order take out from their 'to go' menu.,neutral
v8wnJ6YK2bWi9Vqtg_dFLQ,They advertise 'to go' where they will come out and bring the food to your car but there was no option on the website for this?,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,I went inside to pick my food up and there was no one at the podium near the door.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,I was standing there while a waiter was just hanging out near the salad bar.,neutral
v8wnJ6YK2bWi9Vqtg_dFLQ,He kept staring at me and I was waiting for him to come over and help me.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,He never came over.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,He starting talking to some people and I was getting aggravated.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,Finally a waitress came over and I said I was picking up an order.,neutral
v8wnJ6YK2bWi9Vqtg_dFLQ,"In a snobby tone, she told me I had to pick up my order at the bar.",negative
v8wnJ6YK2bWi9Vqtg_dFLQ,How was I supposed to know I had to pick the food up at the bar?,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,She then walked away in a different direction and didn't even walk me to where the bar was.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ, ,neutral
v8wnJ6YK2bWi9Vqtg_dFLQ,"Don't know what was up with the staff, but they were very rude and seemed to only care about socializing.",negative
v8wnJ6YK2bWi9Vqtg_dFLQ,I will not be ordering from here again.,negative
v8wnJ6YK2bWi9Vqtg_dFLQ,You just lost a customer.,negative
Yciy7V1DITiO5gM8aXwAEg,Usually its not a long wait but today was busy so it we did have a semi long wait.,negative
Yciy7V1DITiO5gM8aXwAEg,My friend said the breadstick was too salty but his shrimp pasta was good.,positive
Yciy7V1DITiO5gM8aXwAEg,The hot mess burger was noted to have too much sauce but was super great.,positive
Yciy7V1DITiO5gM8aXwAEg,Overall the food was amazing.,positive
Yciy7V1DITiO5gM8aXwAEg,And the dessert definitely didn't disappoint.,positive
Yciy7V1DITiO5gM8aXwAEg,Everything was delicious and ill of course come back.,positive
QXNbc2mbDDd-a1IzTyZ1Pw,"Service was trash, waitress was high as hell (I support maryjane use but not when you're on cloud nine staring at the ceiling and I'm hungry).",negative
QXNbc2mbDDd-a1IzTyZ1Pw,"Will not go again and would recommend others not to, there's a 5 guys not to far, go to them",negative
81e60qYLYghv5e9EQgs10A,My Family and I ate here tonight at BurgerPalace Very Friendly Staff and Waiter (Eladio)Wait time to be seated was less than 5 minutes.,positive
81e60qYLYghv5e9EQgs10A,"Very clean, neat and reasonable prices.",positive
81e60qYLYghv5e9EQgs10A,Food was very tasty.,positive
81e60qYLYghv5e9EQgs10A,I ordered the Turkey burger with a side of Broccoli.,neutral
81e60qYLYghv5e9EQgs10A,Christmas music and relaxing music was playing it was a very nice and relaxing environment.,positive
81e60qYLYghv5e9EQgs10A,My Mom and Aunt enjoyed themselves as well.,positive
81e60qYLYghv5e9EQgs10A,Very friendly and peaceful environment.,positive
81e60qYLYghv5e9EQgs10A,Very roomy seating.,positive
pjDzyAdl5ml3lHfSZcmmHw,Burger was good but fruit flies were EVERYWHERE!,positive
pjDzyAdl5ml3lHfSZcmmHw,I mean flying around the open liquor bottles everywhere and everyone thought it was normal.,negative
pjDzyAdl5ml3lHfSZcmmHw,If I noticed it the staff should never will go back but then again I won't ever be back in this small ass town anyways DISGUSTING!!!!,negative
HSItJcWd-H3lB13whdra9Q,No wonder they're closing up BurgerPalace,negative
HSItJcWd-H3lB13whdra9Q,Food suck and to go sucks even more.,negative
HSItJcWd-H3lB13whdra9Q,Ordered to go 2 of their overpriced cheeseburgers.,negative
HSItJcWd-H3lB13whdra9Q,I ordered mine medium rare and my Wife ordered hers medium.,neutral
HSItJcWd-H3lB13whdra9Q,  We ordered extra Mayo on them.,neutral
HSItJcWd-H3lB13whdra9Q, We get to where we were going and opened up the bag.,neutral
HSItJcWd-H3lB13whdra9Q,You guessed if.,neutral
HSItJcWd-H3lB13whdra9Q,Not a frigging napkin.,negative
HSItJcWd-H3lB13whdra9Q,"Also, no utensils either.",negative
HSItJcWd-H3lB13whdra9Q,So I guess you have to eat with your hands and spread the Mayo on with your fingers and lick your fingers clean.,negative
HSItJcWd-H3lB13whdra9Q,Than comes the burgers.,neutral
HSItJcWd-H3lB13whdra9Q,Well you guessed it again.,neutral
HSItJcWd-H3lB13whdra9Q,2 burgers that tasted like sawdust they were so dry.,negative
HSItJcWd-H3lB13whdra9Q,Well done also.,positive
HSItJcWd-H3lB13whdra9Q,You could hardly swallow the garbage.,negative
HSItJcWd-H3lB13whdra9Q,I barely ate half and threw it out.,negative
HSItJcWd-H3lB13whdra9Q,Burger King would have been much better.,negative
HSItJcWd-H3lB13whdra9Q,We will never again go their.,negative
HSItJcWd-H3lB13whdra9Q,Their food and service sucks.,negative
mb4RU04jAcnnHAuU2qseeA,The food was good and reasonably priced.,positive
mb4RU04jAcnnHAuU2qseeA,The atmosphere was a little off but we will chock that up to the covid regulations about dinning.,negative
mb4RU04jAcnnHAuU2qseeA,"The reason they did not score high is due to our server ""Star"" with long black hair and a Nike logo interacted with us about 2 times.",negative
mb4RU04jAcnnHAuU2qseeA,She was dry and did not try to build customer relationships.,negative
mb4RU04jAcnnHAuU2qseeA,It was clear with the regulars or people that she knew she were personable and would talk to them but with new people it seemed to be an inconvenience or almost beneath her.,negative
mb4RU04jAcnnHAuU2qseeA,She took our drink order and our food order.,neutral
