,review_id,review_rating,review_sentences,label,rating_category
1263,GAPVNupZkVgNlfb17PFGLQ,1,Margaritas were ghastly.,Negative,negative
1264,GAPVNupZkVgNlfb17PFGLQ,1,Food pretty greasy.,Negative,negative
1265,GAPVNupZkVgNlfb17PFGLQ,1,The salad bar was OK.,Neutral,negative
1266,GAPVNupZkVgNlfb17PFGLQ,1,I'd opt for other options in Dickson.,Somewhat Negative,negative
1267,rnKjTOme3X2vK2q_uJX0ow,5,"I travel here regularly for work and I have had mixed feelings about coming here due to some of the reviews I read, however I decided to give it a try tonight.",Neutral,negative
1268,rnKjTOme3X2vK2q_uJX0ow,5,"I had great service, quick and my food was great!",Positive,positive
1269,rnKjTOme3X2vK2q_uJX0ow,5,The only thing that could have been better was my loaded mashed potatoes.,Somewhat Positive,positive
1270,rnKjTOme3X2vK2q_uJX0ow,5,I knew from the minute she brought them there would be an issue.,Somewhat Negative,negative
1271,rnKjTOme3X2vK2q_uJX0ow,5,They use super cold butter on top along with the cold sour cream I knew I needed to remove the butter before it made the potatoes cold.,Somewhat Negative,negative
1272,rnKjTOme3X2vK2q_uJX0ow,5,I had the bacon bourbon sirloin loaded mashed and rice.,Neutral,negative
1273,rnKjTOme3X2vK2q_uJX0ow,5,Everything was amazing!,Positive,positive
1275,W--3KUyfXvt1PqPlIGsrEA,1,"Very unpleasant experience, will never come back to this town to stay during my vacation ever again.",Negative,negative
1276,W--3KUyfXvt1PqPlIGsrEA,1,10/10 do not recommend.,Negative,negative
1277,W--3KUyfXvt1PqPlIGsrEA,1,"Waitress was fabulous, the others were completely out of line, and condescending.",Somewhat Negative,negative
1278,W--3KUyfXvt1PqPlIGsrEA,1,"Waitress had to ""go get fries"" from walmart down the road because they were running out.",Somewhat Negative,negative
1279,weBahZf0oSqJIGfqNGOenQ,1,Hostess lied to us.,Negative,negative
1280,weBahZf0oSqJIGfqNGOenQ,1,Told us it would be a 15-20 minute wait.,Neutral,negative
1281,weBahZf0oSqJIGfqNGOenQ,1,Then after waiting 20 minutes when we asked how long the wait would be we were told the kitchen was backed up and they couldn't tell us how long the wait would be.,Somewhat Negative,negative
1282,weBahZf0oSqJIGfqNGOenQ,1,This on a night when there were less than 10 tables occupied when we came in.,Somewhat Negative,negative
1283,weBahZf0oSqJIGfqNGOenQ,1,We understand that these things happen but don't lie to your customers.,Somewhat Negative,negative
1284,QHbOCIv837zevIm701e7sQ,2,"The server was spectacular, though significantly over worked.",Neutral,negative
1285,QHbOCIv837zevIm701e7sQ,2,"She took orders, served food and drinks, bussed tables while sanitizing, checking her sections(obviously understaffed) and got groups bills while attending multiple tables in an entire giant section.",Neutral,negative
1289,QHbOCIv837zevIm701e7sQ,2,The management and general cleanliness was terrible.,Negative,negative
1290,QHbOCIv837zevIm701e7sQ,2,"My soggy chicken Caesar salad was burnt on one side, barely cooked on the other.",Negative,negative
1291,QHbOCIv837zevIm701e7sQ,2,Shameful.,Negative,negative
1294,QHbOCIv837zevIm701e7sQ,2,Chips were fine.,Neutral,negative
1295,QHbOCIv837zevIm701e7sQ,2,"Took a few bites, didn't bother asking for a redo, because that would have probably taken another 45 minutes.",Somewhat Negative,negative
1296,QHbOCIv837zevIm701e7sQ,2,"Tipped her 40 percent for her great job, in cash, because she was the only reason for 2 stars.",Somewhat Positive,positive
1297,QHbOCIv837zevIm701e7sQ,2,This BurgerPalace is in serious need of..... idk? Competition! Or . Whatever.,Negative,negative
1298,QHbOCIv837zevIm701e7sQ,2,"Avoid this place unless you live on Arby's and McDonald's, otherwise, this is 5 star dining for you.",Negative,negative
1299,ANxBh8nvNy-NTeYkUQNSoQ,1,I dont know what happened to this place between the time I moved here two years ago and friday April 17th 2020 but the quality of food has gone completely down hill.,Negative,negative
1300,ANxBh8nvNy-NTeYkUQNSoQ,1,"The mashed potatoes were dry and flavorless, both the 12oz rib eye and the 6oz sirloin were over cook and looked greasy by the time I opened them from our to go boxes.",Negative,negative
1301,ANxBh8nvNy-NTeYkUQNSoQ,1,The burgers had cold melted cheese like it had been sitting for longer than 5 minutes and the fries were not fresh.,Negative,negative
1302,ANxBh8nvNy-NTeYkUQNSoQ,1,The only saving grace of the whole thing was the pineapple upside down cake.,Somewhat Positive,positive
1303,ANxBh8nvNy-NTeYkUQNSoQ,1,"If a person gives you a set time to pick it up, it should be made just slightly before they arrive, not a while before they arrive and made to sit.",Somewhat Negative,negative
1304,ANxBh8nvNy-NTeYkUQNSoQ,1,"Also I get social distancing, but you need more than one server out in the lot checking on people, also someone to pick up the phone.",Negative,negative
1305,ANxBh8nvNy-NTeYkUQNSoQ,1,I shouldn't have to call 26 times with no answer and sometimes a busy signal before having to drive there and hope I can catch the only guy working the lot.,Positive,positive
1306,ANxBh8nvNy-NTeYkUQNSoQ,1,"Furthermore beyond the quality of food being terrible, the 6oz. sirloin was not even with my order when I picked it up.",Positive,positive
1307,ANxBh8nvNy-NTeYkUQNSoQ,1,"But the look of the food, that was well before I even went back to get my dang dinner.",Somewhat Negative,negative
1308,ANxBh8nvNy-NTeYkUQNSoQ,1,Next time I'll just go to mcds and get some hot fresh food.,Negative,negative
1310,znXjYOQL7HCEU3kdwma7Xg,5,Chances are the hotel will be in the Elizabeth town area which is close to the airport.,Neutral,negative
1311,znXjYOQL7HCEU3kdwma7Xg,5,There's a mall but close by there's an ihop and a BurgerPalace,Neutral,negative
1314,znXjYOQL7HCEU3kdwma7Xg,5,"He's wonderful, checks up on us timely, and tells is straight when it comes to the food.",Positive,positive
1315,znXjYOQL7HCEU3kdwma7Xg,5,"The food is surprisingly tasty and have had the chicken, ribs, and onion rings.",Positive,positive
1317,znXjYOQL7HCEU3kdwma7Xg,5,Revamped menu that you need to check it out.,Neutral,negative
1318,znXjYOQL7HCEU3kdwma7Xg,5,Thanks Nehemi!,Positive,positive
1319,cVQ-Ld8GfRtC9NvdUcTYMg,4,Mike the bartender made my last two nights here great.,Positive,positive
1320,cVQ-Ld8GfRtC9NvdUcTYMg,4,"I was here for business and had never been in NJ, everything was clean and food was delicious.",Positive,positive
1321,cVQ-Ld8GfRtC9NvdUcTYMg,4,I wouldn't recommend the broccoli cheddar as that was watery and salty but service was amazing and the rib eye and salad bar on point,Somewhat Positive,positive
1322,q67uyLcRN_LNku0YV7vUsA,4,It was close and good basic food.,Somewhat Positive,positive
1323,q67uyLcRN_LNku0YV7vUsA,4,Service was good amd drinks were cold.,Positive,positive
1324,q67uyLcRN_LNku0YV7vUsA,4,I would go back as it was as expected.,Positive,positive
1325,RCLR9RpbpCc1am2_1bamkQ,5,My daughter and I love BurgerPalace My favorite entree is the hickory bourbon chicken with two sides.,Positive,positive
1326,RCLR9RpbpCc1am2_1bamkQ,5,I have never been disappointed and always received incredible service.,Positive,positive
1327,RCLR9RpbpCc1am2_1bamkQ,5,They have tasty cocktails too.,Positive,positive
1328,KdGfHJe-WuRO-Xov9_60ug,1,Please don't come here expecting quality service.,Negative,negative
1329,KdGfHJe-WuRO-Xov9_60ug,1,Why be in the service industry if you aren't a people person or have an attitude?,Negative,negative
1330,KdGfHJe-WuRO-Xov9_60ug,1,It's very hostile and never experienced this at a chain restaurant,Negative,negative
1333,pn0fUmZZWn8UepBpGM4tGg,1,This was most probably the worst burger I have ever seen....,Negative,negative
1334,pn0fUmZZWn8UepBpGM4tGg,1,"I just couldn't eat it, the fries was cold and old, the burger looked like someone sat on it!",Negative,negative
1335,pn0fUmZZWn8UepBpGM4tGg,1,Sorry to say but now I understand why they have a sign on the door for cooks!,Negative,negative
1336,pn0fUmZZWn8UepBpGM4tGg,1,They will NEVER see me again!,Negative,negative
1337,nH74GPUsEfV50lIL7mytaA,5,Everything was very good!!,Positive,positive
1338,nH74GPUsEfV50lIL7mytaA,5,And the services very nice too and It is near to Newark airport,Somewhat Positive,positive
1339,Vck8CvOpy8cuJBwldLXXwQ,5,Great service by Mike and team tonight!,Positive,positive
1341,Vck8CvOpy8cuJBwldLXXwQ,5,Cheers to you Mike!,Positive,positive
1342,Vck8CvOpy8cuJBwldLXXwQ,5,Thanks for the vibes.,Positive,positive
1343,Vck8CvOpy8cuJBwldLXXwQ,5,I'll be back.,Positive,positive
1344,YPY7cUvcVidaLoSpmUcmRg,1,It's understandable that the restaurant cannot run their salad bar.,Negative,negative
1345,YPY7cUvcVidaLoSpmUcmRg,1,Even though I was excited about it I get it.,Somewhat Negative,negative
1346,YPY7cUvcVidaLoSpmUcmRg,1,However my meal there was severely lacking.,Negative,negative
1347,YPY7cUvcVidaLoSpmUcmRg,1,My drink glass was filthy enough I didn't bother ordering another because I didn't trust the cleaning methods anyway.,Negative,negative
1348,YPY7cUvcVidaLoSpmUcmRg,1,The chicken burger was 80% breading.,Somewhat Negative,negative
1349,YPY7cUvcVidaLoSpmUcmRg,1,Dry.,Negative,negative
1350,YPY7cUvcVidaLoSpmUcmRg,1,Just not good.,Negative,negative
1351,YPY7cUvcVidaLoSpmUcmRg,1,The onion rings fit the same description.,Neutral,negative
1352,YPY7cUvcVidaLoSpmUcmRg,1,I used to enjoy BurgerPalace night hen they were in the Portland area.,Somewhat Positive,positive
1353,YPY7cUvcVidaLoSpmUcmRg,1,I think I just ate my last meal at the chain however.,Negative,negative
1354,gXct1VdJ1vYLMXpFFJv7SQ,1,"I walked into the restaurant and I found the greeter seating in the waiting area, seat's, I asked for table and was told no tables were available, but I could go to the bar area.",Neutral,negative
1355,gXct1VdJ1vYLMXpFFJv7SQ,1,I went to the bar area where there was tables available in the bar area with people seating at the tables and at bar.,Neutral,negative
1356,gXct1VdJ1vYLMXpFFJv7SQ,1,"So I took a seat at a table to only get chastise for sitting at a table from the greeter, I'm 60 y/o & brown color and greeter is about 18 y/o she was brown of color also was rude to me.",Negative,negative
1357,gXct1VdJ1vYLMXpFFJv7SQ,1,I noticed the majority of the restaurant was white and all the brown people who entered the restaurant were given the option to sit at the bar to order their food to go.,Negative,negative
1358,gXct1VdJ1vYLMXpFFJv7SQ,1,"That greeter waited on me, slammed my plate on the table without any eating utensil's and napkins.",Negative,negative
1359,gXct1VdJ1vYLMXpFFJv7SQ,1,I was rushed to pay bill before asking me if I wanted any desert.,Negative,negative
1360,gXct1VdJ1vYLMXpFFJv7SQ,1,I would not go back ever!!!,Negative,negative
1361,ZntwIkJggeVwupjs75fSEA,1,"Good business model... no air condition, making the place incredibly hot and charge money for water.",Negative,negative
1362,ZntwIkJggeVwupjs75fSEA,1,"Reminds me of the 60's, but with over priced beer 13 dollars for a plastic cup.",Negative,negative
1363,ZntwIkJggeVwupjs75fSEA,1,"I don't expect much from an airport ruby tuesdays, but this is below expectations.",Negative,negative
1364,ZntwIkJggeVwupjs75fSEA,1,We need a new airport.,Somewhat Negative,negative
1365,ZntwIkJggeVwupjs75fSEA,1,I feel bad for the people working at this establishment.,Somewhat Negative,negative
1366,5--ABdg3l6JVO9yqzCY0IQ,1,"BurgerPalace should be ashamed of themselves for the ham, cheese and egg breakfast sandwich they serve.",Negative,negative
1367,5--ABdg3l6JVO9yqzCY0IQ,1,"Everyone knows and expects airport prices to be higher but $13.49 for scrambled eggs, a little cheese and 1 thin slice of sandwich meat for the ham!?!",Negative,negative
1368,5--ABdg3l6JVO9yqzCY0IQ,1,Come on!!!,Negative,negative
1369,5--ABdg3l6JVO9yqzCY0IQ,1,"Reading the menu, I was thinking, nice, breakfast potatoes.....don't be fooled like me - they are just French fries.",Negative,negative
1370,5--ABdg3l6JVO9yqzCY0IQ,1,Will not be going back when I am in the Newark airport - go to the seafood place that actually has a real kitchen.,Negative,negative
1371,sOTeTIh6tvNZnT4dg8uVlQ,1,"This is a scam of a ""restaurant.""",Negative,negative
1372,sOTeTIh6tvNZnT4dg8uVlQ,1,We asked for water thinking we would get glasses but instead we got bottled water for $4/each.,Somewhat Negative,negative
1373,sOTeTIh6tvNZnT4dg8uVlQ,1,The waitress should have informed us this was bottled and the cost.,Somewhat Negative,negative
1374,sOTeTIh6tvNZnT4dg8uVlQ,1,$12 for 4 disgusting mozzarella sticks and $17 for 4 chicken fingers with fries.,Negative,negative
1375,sOTeTIh6tvNZnT4dg8uVlQ,1,"Also, $12.50 for a blue moon.",Neutral,negative
1376,sOTeTIh6tvNZnT4dg8uVlQ,1,"Cost was outrageous, spend your money at the smaller marketplaces.",Negative,negative
1377,sOTeTIh6tvNZnT4dg8uVlQ,1,Horrendous service too.,Negative,negative
1378,sOTeTIh6tvNZnT4dg8uVlQ,1,My husband and I made an agreement to never return to this restaurant chain ever again.,Negative,negative
1379,APr8q-orGEstdlafTCjMWQ,1,Our flight was delayed and we needed to eat so we stopped in here for some dinner and a drink .,Neutral,negative
1380,APr8q-orGEstdlafTCjMWQ,1,2 Rum and Cokes were 35.00 and we ordered a chicken finger platter that was awful the fries were soggy and the chicken fingers tasted freezer burnt.,Negative,negative
1381,APr8q-orGEstdlafTCjMWQ,1,The server attempted to charge us for 3 drinks instead of 2.,Somewhat Negative,negative
1382,APr8q-orGEstdlafTCjMWQ,1,We had her fix it once we pointed it out to her.,Neutral,negative
1383,APr8q-orGEstdlafTCjMWQ,1,Pricing was extremely high for the service and quality that was provided,Somewhat Negative,negative
1384,B-pHARPOGmeXdkGjbjoiLw,1,So here are the cliff notes.,Neutral,negative
1386,B-pHARPOGmeXdkGjbjoiLw,1,Gave me 4 $5 bills.,Neutral,negative
1388,B-pHARPOGmeXdkGjbjoiLw,1,She got huffy and said no dollar bills.,Somewhat Negative,negative
1389,B-pHARPOGmeXdkGjbjoiLw,1,Nice try.,Somewhat Negative,negative
1390,B-pHARPOGmeXdkGjbjoiLw,1,No guilt.,Neutral,negative
1391,z4KbsItECkFosMvNa9OovA,2,Absolutely no care to sanitize a table after the last customer..,Somewhat Negative,negative
1392,z4KbsItECkFosMvNa9OovA,2,Food is decent.,Neutral,negative
1393,z4KbsItECkFosMvNa9OovA,2,Three items on the lunch entree menu.,Neutral,negative
1394,z4KbsItECkFosMvNa9OovA,2,So so customer service,Neutral,negative
1395,3NcjX-xkAQEtChpfMjnGIQ,1,This Place sucksssss.,Negative,negative
1396,3NcjX-xkAQEtChpfMjnGIQ,1,The waitress didn't write down my order.,Neutral,negative
1397,3NcjX-xkAQEtChpfMjnGIQ,1,Guess what happened.,Neutral,negative
1398,3NcjX-xkAQEtChpfMjnGIQ,1,I didn't get my entire order and I was in a time crunch for my flight.,Somewhat Negative,negative
1399,3NcjX-xkAQEtChpfMjnGIQ,1,"You have to buy bottle water, that is $3.50..",Somewhat Negative,negative
1400,3NcjX-xkAQEtChpfMjnGIQ,1,their menu is trash.,Negative,negative
1401,3NcjX-xkAQEtChpfMjnGIQ,1,Even if you dine in you have to eat out of a styrofoam container.,Somewhat Negative,negative
1402,7b8KgdiMZ5hbawfA5NRujw,2,Their menu was very limited and wasn't even fresh.,Negative,negative
1403,7b8KgdiMZ5hbawfA5NRujw,2,The drink menu was also limited and they did not have a large assortment liquor.,Somewhat Negative,negative
1404,7b8KgdiMZ5hbawfA5NRujw,2,The staff was nice and doing the best they could.,Somewhat Positive,positive
1405,DCxVrYVR55o-q4e8BRZzjw,1,Avoid this place.,Negative,negative
1406,DCxVrYVR55o-q4e8BRZzjw,1,I was charged $12.26 for a plastic cup of Coors Light.,Somewhat Negative,negative
1407,DCxVrYVR55o-q4e8BRZzjw,1,This is just ridiculous.,Somewhat Negative,negative
1408,DCxVrYVR55o-q4e8BRZzjw,1,And unless I was getting food I wasn't allowed to get a table since bar seats were taken so I had to drink it outside.,Somewhat Negative,negative
1409,DCxVrYVR55o-q4e8BRZzjw,1,There's another bar on this terminal (Phillips) which is also ultra expensive but at least you can have a seat and enjoy your pricey beer.,Somewhat Positive,positive
1410,1a3H2v3tF7YcLXc5Zq7DFw,1,Menus small probably cause of covid but doesn't give the blonde female server an excuse to be rude to customers.,Negative,negative
1411,1a3H2v3tF7YcLXc5Zq7DFw,1,She came over and asked me to pay quicker because I was taking too long to get my money out.,Somewhat Negative,negative
1412,1a3H2v3tF7YcLXc5Zq7DFw,1,While not bothering other customers who had been there longer than me.,Somewhat Negative,negative
1413,1a3H2v3tF7YcLXc5Zq7DFw,1,Her excuse was each table was only allowed 20 minutes like what a joke.,Negative,negative
1414,1a3H2v3tF7YcLXc5Zq7DFw,1,Hope she likes bad tips cause that's not how you treat customers.,Negative,negative
1415,1a3H2v3tF7YcLXc5Zq7DFw,1,I Can't believe she still has a job in customer service.,Negative,negative
1416,DPG5tcfboo3WwQFEqH-7yg,1,I've flown out of and into numerous airports across the nation and world.,Neutral,negative
1417,DPG5tcfboo3WwQFEqH-7yg,1,"So-so food is anticipated at airports, but this place was atrocious.",Negative,negative
1418,DPG5tcfboo3WwQFEqH-7yg,1,"My boyfriend made the mistake of not hanging his bag up when eating (just placed by his chair), and now it is soiled with heavy grease stains.",Negative,negative
1419,DPG5tcfboo3WwQFEqH-7yg,1,This is not to say that grease isn't inevitable.,Neutral,negative
1420,DPG5tcfboo3WwQFEqH-7yg,1,"However, this floor was FILTHY.",Negative,negative
1421,DPG5tcfboo3WwQFEqH-7yg,1,"Grease and liquid were very visible on the floor during PEAK hours, around 6:30 PM on a Sunday.",Somewhat Negative,negative
1422,DPG5tcfboo3WwQFEqH-7yg,1,"If you have any sort of expectations, lower them immediately.",Negative,negative
1423,DPG5tcfboo3WwQFEqH-7yg,1,It's the kind of place where you visit and feel you need to shower.,Negative,negative
1424,DPG5tcfboo3WwQFEqH-7yg,1,This place is a lawsuit waiting to happen.,Negative,negative
1425,DPG5tcfboo3WwQFEqH-7yg,1,I just hope they get reported by the health department before anyone gets injured.,Negative,negative
1426,t1EnMvBVZ4AKerRRQSOZJg,2,The food is good if your really hungry!,Somewhat Negative,negative
1427,t1EnMvBVZ4AKerRRQSOZJg,2,Chicken tenders did their job.,Neutral,negative
1428,t1EnMvBVZ4AKerRRQSOZJg,2,But since when do you come and demand payment while the customer is still eating?!?!?!,Negative,negative
1429,t1EnMvBVZ4AKerRRQSOZJg,2,Very rude of the older Indian man to come and demand the card to charge while we were literally still eating,Negative,negative
1430,sB8zUr_mS-xJYIl7t3wS2w,1,"My wife and I were flying out of Newark, got to gate at 8pm and looked for someplace to eat.",Neutral,negative
1431,sB8zUr_mS-xJYIl7t3wS2w,1,"Found BurgerPalace near gate 30 terminal A, the place was nearly empty so we sat down at a table for 4, we were promptly told that we had to sit at a table for two, again the place was empty.",Somewhat Negative,negative
1432,sB8zUr_mS-xJYIl7t3wS2w,1,"We told the persons that we needed room for luggage and coats, again we were told to sit at a table for 2!",Somewhat Negative,negative
1433,sB8zUr_mS-xJYIl7t3wS2w,1,"We left, not hurrying back for that type of customer service",Negative,negative
1434,5cooIsJCmvDmOkZlRQSPog,2,"Stopped in for a late lunch, and even though only a few customers, it took quite a to get waited on.",Somewhat Negative,negative
1435,5cooIsJCmvDmOkZlRQSPog,2,They were out of most of their draft beers.,Somewhat Negative,negative
1436,5cooIsJCmvDmOkZlRQSPog,2,"Food was okay, but nothing special for the price.",Somewhat Negative,negative
1437,5cooIsJCmvDmOkZlRQSPog,2,"I had the bourbon salmon, and my guest had ribs and shrimp.",Neutral,negative
1438,5cooIsJCmvDmOkZlRQSPog,2,Lots of fries though!,Positive,positive
1439,5cooIsJCmvDmOkZlRQSPog,2,Lol!,Somewhat Positive,positive
1440,5cooIsJCmvDmOkZlRQSPog,2,"Server was rude, unfriendly and slow!",Negative,negative
1441,5cooIsJCmvDmOkZlRQSPog,2,Too many excellent restaurants in this area to give Ruby's another chance.,Negative,negative
1442,5cooIsJCmvDmOkZlRQSPog,2,Sorry!,Somewhat Negative,negative
1443,Lb5PRGumIFhDw7dcfmN22Q,4,"I love this spot, this is the fist time I've been back since the world went crazy.",Neutral,negative
1444,Lb5PRGumIFhDw7dcfmN22Q,4,It does seem under staffed but the staff that is here is killin it.,Somewhat Positive,positive
1445,Lb5PRGumIFhDw7dcfmN22Q,4,The salad bar is ice cold and the croutons are warm.,Neutral,negative
1446,Lb5PRGumIFhDw7dcfmN22Q,4,I come here after eating poorly for a bit and crush a few salads.,Neutral,negative
1447,Lb5PRGumIFhDw7dcfmN22Q,4,The best pepper grinders in the biz.,Somewhat Positive,positive
1448,Q4V3u2A--PmeOjmzptGNTQ,4,CROUTONS!,Positive,positive
1449,Q4V3u2A--PmeOjmzptGNTQ,4,CROUTONS!,Positive,positive
1450,Q4V3u2A--PmeOjmzptGNTQ,4,Yummy CROUTONS!Those are worth at least 1 star alone!!!!,Positive,positive
1451,Q4V3u2A--PmeOjmzptGNTQ,4,Salad bar was open!,Positive,positive
1452,Q4V3u2A--PmeOjmzptGNTQ,4,Fully stocked!,Positive,positive
1453,Q4V3u2A--PmeOjmzptGNTQ,4,And had their delicious croutons!!!,Positive,positive
1454,Q4V3u2A--PmeOjmzptGNTQ,4,They are delicious!,Positive,positive
1455,Q4V3u2A--PmeOjmzptGNTQ,4,"Only location is in greenwood, don't get get often but glad they made it through the rough time!",Positive,positive
1456,Q4V3u2A--PmeOjmzptGNTQ,4,"Service was great, salad bar is now $4.99 extra as it used to be available as one of your sides, not now but I understand:(My chicken tenders came out a little well done, the loaded fries I didn't care for, they had queso cheese, shredded cheese , bacon and chives.",Somewhat Negative,negative
1462,nEpzZa84zluXpc3j8zTaug,4,We hadn't been in for a while and they have a new menu.,Neutral,negative
1463,nEpzZa84zluXpc3j8zTaug,4,"Tried the chicken carbonara, loved the mix of veggies, tasty sauce and bacon.",Positive,positive
1464,nEpzZa84zluXpc3j8zTaug,4,Good and friendly service.,Positive,positive
1465,nEpzZa84zluXpc3j8zTaug,4,"I don't know why they don't do something about the bathrooms, there is no excuse for it to be so cold, it has been that way for years.",Somewhat Negative,negative
1466,nEpzZa84zluXpc3j8zTaug,4,So cold the handsoap even felt cold in hands.,Somewhat Negative,negative
1468,ftbh-le7MHOXTBlvdyG0Nw,2,food was hot and had good flavor.,Positive,positive
1469,ftbh-le7MHOXTBlvdyG0Nw,2,how a restaurant can survive with 3 staff and not seat us due to kitchen prioritizing take out over dine in.,Somewhat Negative,negative
1470,ftbh-le7MHOXTBlvdyG0Nw,2,not the best for customer service so again we will vote with our feet.,Somewhat Negative,negative
1471,ZxH23_bGW9d4XqPGM33O5g,1,Super busy and way understaffed.,Somewhat Negative,negative
1472,ZxH23_bGW9d4XqPGM33O5g,1,Waited 20 minutes for a table.,Somewhat Negative,negative
1473,ZxH23_bGW9d4XqPGM33O5g,1,Even though they were pushy the waitress took care of us in a timely manner.,Somewhat Positive,positive
1474,ZxH23_bGW9d4XqPGM33O5g,1,Ordered the PULLED BBQ PORK.,Neutral,negative
1475,ZxH23_bGW9d4XqPGM33O5g,1,It was tough or old and chewy.,Negative,negative
1476,ZxH23_bGW9d4XqPGM33O5g,1,In addition I t was not PULLED it was cut cubes.,Somewhat Negative,negative
1477,ZxH23_bGW9d4XqPGM33O5g,1,When I mentioned this to the waitress all she did was apologize and say she'd pass it on to the cook.,Somewhat Negative,negative
1478,ZxH23_bGW9d4XqPGM33O5g,1,"No discount of any type, not even an offer to exchange it.",Negative,negative
1481,EYeAffRoiHDrIfquNJXBCA,1,Came for lunch but the doors were locked.,Somewhat Negative,negative
1482,EYeAffRoiHDrIfquNJXBCA,1,Stood there for a minute and decided to call since there was no sign as to why they are not open.,Neutral,negative
1483,EYeAffRoiHDrIfquNJXBCA,1,Lady told me they didn't have power and didn't know when they'd be open.,Neutral,negative
1484,EYeAffRoiHDrIfquNJXBCA,1,I wish they'd have some courtesy and put a sign on the door and/or update their website.,Somewhat Negative,negative
1485,EYeAffRoiHDrIfquNJXBCA,1,A couple of cars pulled up and I told them the situation.,Neutral,negative
1486,EYeAffRoiHDrIfquNJXBCA,1,They weren't happy either.,Somewhat Negative,negative
1487,EYeAffRoiHDrIfquNJXBCA,1,One couple said they came from around 86th street.,Neutral,negative
1488,EYeAffRoiHDrIfquNJXBCA,1,What a waste of time.,Negative,negative
1489,GbASkjFDnD1Ogb8LrLpskg,3,THE GARDEN BAR IS OPEN!!!!,Positive,positive
1490,GbASkjFDnD1Ogb8LrLpskg,3,"So happy I went to my favorite chain restaurant for their ""5$ burger and fries or tots"" Marketing email!",Positive,positive
1491,GbASkjFDnD1Ogb8LrLpskg,3,"Five bucks for a mediocre burger and fries, but added the Garden Bar for $4.99 (SO DELICIOUS!)",Positive,positive
1492,GbASkjFDnD1Ogb8LrLpskg,3,"The garden bar is my only RT obsession, everything else is, well...mediocre.",Somewhat Positive,positive
1493,GbASkjFDnD1Ogb8LrLpskg,3,Don't judge me!,Somewhat Negative,negative
1494,_C0lh6_J5N1V3yaL_ySwkw,1,Asked for a medium-rare hamburger and received this.,Somewhat Negative,negative
1495,_C0lh6_J5N1V3yaL_ySwkw,1,Completely raw on the inside and still cold!,Negative,negative
1496,_C0lh6_J5N1V3yaL_ySwkw,1,"I'm so disappointed, won't be eating here ever again.",Negative,negative
1497,SSGKRmSE9LM_uFq1aiGplw,3,Usually good food and service.,Somewhat Positive,positive
1498,SSGKRmSE9LM_uFq1aiGplw,3,Today my mother's chicken had a piece of plastic in the sauce.,Negative,negative
1499,SSGKRmSE9LM_uFq1aiGplw,3,It looked like a tab from a bread bag.,Somewhat Negative,negative
1500,SSGKRmSE9LM_uFq1aiGplw,3,"She got the ribs and they were a little dry, but ok.",Somewhat Negative,negative
1501,SSGKRmSE9LM_uFq1aiGplw,3,The place had no one in it when we arrived.,Neutral,negative
1502,SSGKRmSE9LM_uFq1aiGplw,3,"Where we set, the floor was sticky, our shoes stuck to it.",Somewhat Negative,negative
1503,SSGKRmSE9LM_uFq1aiGplw,3,There was a few pieces of food on the floor.,Somewhat Negative,negative
1504,SSGKRmSE9LM_uFq1aiGplw,3,I figured being almost 5pm and no one here they place would be cleaner.,Somewhat Negative,negative
1505,IgP5djdnc9V8X8u9-Ki7dA,2,Frankly was disappointed.,Negative,negative
1506,IgP5djdnc9V8X8u9-Ki7dA,2,"We came out to celebrate a birthday, looked forward to taking family out to dinner.",Neutral,negative
1507,IgP5djdnc9V8X8u9-Ki7dA,2,"We ordered, we waited close to an hour for the food to be delivered to the table.",Somewhat Negative,negative
1508,IgP5djdnc9V8X8u9-Ki7dA,2,"I ordered my ribeye medium rare, came to the table well done.",Somewhat Negative,negative
1509,IgP5djdnc9V8X8u9-Ki7dA,2,"We ordered 3 ribeyes, all well done.",Neutral,negative
1510,IgP5djdnc9V8X8u9-Ki7dA,2,"Told the staff about my steak, and the other 2 rib eyes, nothing was done to correct it.",Somewhat Negative,negative
1511,IgP5djdnc9V8X8u9-Ki7dA,2,I use to love coming here with family.,Positive,positive
1512,IgP5djdnc9V8X8u9-Ki7dA,2,Staff was friendly at least but very short staffed.,Somewhat Negative,negative
1513,IgP5djdnc9V8X8u9-Ki7dA,2,Hope things change,Somewhat Negative,negative
1514,X2Tndbo-W0Ik7eJLRICUbQ,1,"Okay, so first i go to the garden bar (as they call it) and there were ABSOLUTELY ZERO PLATES.",Negative,negative
1515,X2Tndbo-W0Ik7eJLRICUbQ,1,There were 8 employees watching as I was waiting and i still had to ask them.,Somewhat Negative,negative
1516,X2Tndbo-W0Ik7eJLRICUbQ,1,"After my first time going up and them having no plates, i went a second time, THEY HAD NO FRUIT.",Negative,negative
1517,X2Tndbo-W0Ik7eJLRICUbQ,1,"My child is 250 pounds (he is only 7) and on a strict fruit diet, so he didn't get to eat.",Negative,negative
1518,X2Tndbo-W0Ik7eJLRICUbQ,1,I've had better food at Chuck e. cheese.,Negative,negative
1519,X2Tndbo-W0Ik7eJLRICUbQ,1,My experience here was bad and i hated the bar.,Negative,negative
1520,X2Tndbo-W0Ik7eJLRICUbQ,1,Our waiter was really nice though 2/10 Experience,Somewhat Negative,negative
1521,kHrtot5TKZmxq0gtnbK7-w,1,The salad bar was not at all full.,Negative,negative
